country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
Italy,IT,ITA,380,Proportion of population using non-piped improved drinking water sources,2009,1.05413019422592,Total,,%,,,,Total
Italy,IT,ITA,380,Proportion of population using non-piped improved drinking water sources,2010,1.136845914663667,Total,,%,,,,Total
Italy,IT,ITA,380,Proportion of population using non-piped improved drinking water sources,2011,1.219561635101428,Total,,%,,,,Total
Italy,IT,ITA,380,Proportion of population using non-piped improved drinking water sources,2012,1.302277355539204,Total,,%,,,,Total
Italy,IT,ITA,380,Proportion of population using non-piped improved drinking water sources,2013,1.384993075976965,Total,,%,,,,Total
Italy,IT,ITA,380,Proportion of population using non-piped improved drinking water sources,2014,1.467708796414726,Total,,%,,,,Total
Italy,IT,ITA,380,Proportion of population using non-piped improved drinking water sources,2015,1.467708796414726,Total,,%,,,,Total
Italy,IT,ITA,380,Proportion of population using non-piped improved drinking water sources,2016,1.467708796414726,Total,,%,,,,Total
Italy,IT,ITA,380,Proportion of population using non-piped improved drinking water sources,2017,1.467708796414726,Total,,%,,,,Total
Italy,IT,ITA,380,Proportion of population using non-piped improved drinking water sources,2018,1.467708796414726,Total,,%,,,,Total
Jamaica,JM,JAM,388,Proportion of population using non-piped improved drinking water sources,2000,15.340445560095,Total,,%,,,,Total
Jamaica,JM,JAM,388,Proportion of population using non-piped improved drinking water sources,2001,15.17788000375302,Total,,%,,,,Total
Jamaica,JM,JAM,388,Proportion of population using non-piped improved drinking water sources,2002,15.02902839609485,Total,,%,,,,Total
Jamaica,JM,JAM,388,Proportion of population using non-piped improved drinking water sources,2003,14.88582527846372,Total,,%,,,,Total
Jamaica,JM,JAM,388,Proportion of population using non-piped improved drinking water sources,2004,14.74462466254124,Total,,%,,,,Total
Jamaica,JM,JAM,388,Proportion of population using non-piped improved drinking water sources,2005,14.60641385456001,Total,,%,,,,Total
Jamaica,JM,JAM,388,Proportion of population using non-piped improved drinking water sources,2006,14.47046286749585,Total,,%,,,,Total
Jamaica,JM,JAM,388,Proportion of population using non-piped improved drinking water sources,2007,14.33723649583499,Total,,%,,,,Total
Jamaica,JM,JAM,388,Proportion of population using non-piped improved drinking water sources,2008,14.20628512240125,Total,,%,,,,Total
Jamaica,JM,JAM,388,Proportion of population using non-piped improved drinking water sources,2009,14.0780442494517,Total,,%,,,,Total
Jamaica,JM,JAM,388,Proportion of population using non-piped improved drinking water sources,2010,13.95229416328674,Total,,%,,,,Total
Jamaica,JM,JAM,388,Proportion of population using non-piped improved drinking water sources,2011,13.82883637233137,Total,,%,,,,Total
Jamaica,JM,JAM,388,Proportion of population using non-piped improved drinking water sources,2012,13.70503727246734,Total,,%,,,,Total
Jamaica,JM,JAM,388,Proportion of population using non-piped improved drinking water sources,2013,13.5810157575916,Total,,%,,,,Total
Jamaica,JM,JAM,388,Proportion of population using non-piped improved drinking water sources,2014,13.45709176446206,Total,,%,,,,Total
Jamaica,JM,JAM,388,Proportion of population using non-piped improved drinking water sources,2015,13.33375848630121,Total,,%,,,,Total
Jamaica,JM,JAM,388,Proportion of population using non-piped improved drinking water sources,2016,13.21115156315447,Total,,%,,,,Total
Jamaica,JM,JAM,388,Proportion of population using non-piped improved drinking water sources,2017,13.08974831712541,Total,,%,,,,Total
Jamaica,JM,JAM,388,Proportion of population using non-piped improved drinking water sources,2018,12.96970309150878,Total,,%,,,,Total
Jamaica,JM,JAM,388,Proportion of population using non-piped improved drinking water sources,2019,12.85147809788762,Total,,%,,,,Total
Jamaica,JM,JAM,388,Proportion of population using non-piped improved drinking water sources,2020,12.80494115266195,Total,,%,,,,Total
Jamaica,JM,JAM,388,Proportion of population using non-piped improved drinking water sources,2021,12.75626307217585,Total,,%,,,,Total
Jamaica,JM,JAM,388,Proportion of population using non-piped improved drinking water sources,2022,12.70544462776611,Total,,%,,,,Total
Japan,JP,JPN,392,Proportion of population using non-piped improved drinking water sources,2000,1.300287150035899,Total,,%,,,,Total
Japan,JP,JPN,392,Proportion of population using non-piped improved drinking water sources,2001,1.300287150035899,Total,,%,,,,Total
Japan,JP,JPN,392,Proportion of population using non-piped improved drinking water sources,2002,1.300287150035899,Total,,%,,,,Total
Japan,JP,JPN,392,Proportion of population using non-piped improved drinking water sources,2003,1.300287150035899,Total,,%,,,,Total
Japan,JP,JPN,392,Proportion of population using non-piped improved drinking water sources,2004,1.300287150035899,Total,,%,,,,Total
Japan,JP,JPN,392,Proportion of population using non-piped improved drinking water sources,2005,1.280078966259865,Total,,%,,,,Total
Japan,JP,JPN,392,Proportion of population using non-piped improved drinking water sources,2006,1.259870782483858,Total,,%,,,,Total
Japan,JP,JPN,392,Proportion of population using non-piped improved drinking water sources,2007,1.239662598707824,Total,,%,,,,Total
Japan,JP,JPN,392,Proportion of population using non-piped improved drinking water sources,2008,1.219454414931803,Total,,%,,,,Total
Japan,JP,JPN,392,Proportion of population using non-piped improved drinking water sources,2009,1.199246231155783,Total,,%,,,,Total
Japan,JP,JPN,392,Proportion of population using non-piped improved drinking water sources,2010,1.179038047379763,Total,,%,,,,Total
Japan,JP,JPN,392,Proportion of population using non-piped improved drinking water sources,2011,1.158829863603728,Total,,%,,,,Total
Japan,JP,JPN,392,Proportion of population using non-piped improved drinking water sources,2012,1.138621679827722,Total,,%,,,,Total
Japan,JP,JPN,392,Proportion of population using non-piped improved drinking water sources,2013,1.118413496051687,Total,,%,,,,Total
Japan,JP,JPN,392,Proportion of population using non-piped improved drinking water sources,2014,1.098205312275653,Total,,%,,,,Total
Japan,JP,JPN,392,Proportion of population using non-piped improved drinking water sources,2015,1.077997128499646,Total,,%,,,,Total
Japan,JP,JPN,392,Proportion of population using non-piped improved drinking water sources,2016,1.057788944723612,Total,,%,,,,Total
Japan,JP,JPN,392,Proportion of population using non-piped improved drinking water sources,2017,1.037580760947591,Total,,%,,,,Total
Japan,JP,JPN,392,Proportion of population using non-piped improved drinking water sources,2018,1.017372577171571,Total,,%,,,,Total
Japan,JP,JPN,392,Proportion of population using non-piped improved drinking water sources,2019,.9971643933955505,Total,,%,,,,Total
Japan,JP,JPN,392,Proportion of population using non-piped improved drinking water sources,2020,.9769562096195159,Total,,%,,,,Total
Japan,JP,JPN,392,Proportion of population using non-piped improved drinking water sources,2021,.9567480258435097,Total,,%,,,,Total
Japan,JP,JPN,392,Proportion of population using non-piped improved drinking water sources,2022,.9567480258435097,Total,,%,,,,Total
Jordan,JO,JOR,400,Proportion of population using non-piped improved drinking water sources,2000,5.322436760332673,Total,,%,,,,Total
Jordan,JO,JOR,400,Proportion of population using non-piped improved drinking water sources,2001,5.739413760964442,Total,,%,,,,Total
Jordan,JO,JOR,400,Proportion of population using non-piped improved drinking water sources,2002,6.156462911775591,Total,,%,,,,Total
Jordan,JO,JOR,400,Proportion of population using non-piped improved drinking water sources,2003,6.573684401911353,Total,,%,,,,Total
Jordan,JO,JOR,400,Proportion of population using non-piped improved drinking water sources,2004,6.990875034383657,Total,,%,,,,Total
Jordan,JO,JOR,400,Proportion of population using non-piped improved drinking water sources,2005,7.299003742013612,Total,,%,,,,Total
Jordan,JO,JOR,400,Proportion of population using non-piped improved drinking water sources,2006,7.58405005564847,Total,,%,,,,Total
Jordan,JO,JOR,400,Proportion of population using non-piped improved drinking water sources,2007,7.884839086803634,Total,,%,,,,Total
Jordan,JO,JOR,400,Proportion of population using non-piped improved drinking water sources,2008,8.200325038249474,Total,,%,,,,Total
Jordan,JO,JOR,400,Proportion of population using non-piped improved drinking water sources,2009,8.530261334654378,Total,,%,,,,Total
Jordan,JO,JOR,400,Proportion of population using non-piped improved drinking water sources,2010,8.873210015349276,Total,,%,,,,Total
Jordan,JO,JOR,400,Proportion of population using non-piped improved drinking water sources,2011,9.228539666713688,Total,,%,,,,Total
Jordan,JO,JOR,400,Proportion of population using non-piped improved drinking water sources,2012,9.595239152986387,Total,,%,,,,Total
Jordan,JO,JOR,400,Proportion of population using non-piped improved drinking water sources,2013,9.972863296483808,Total,,%,,,,Total
Jordan,JO,JOR,400,Proportion of population using non-piped improved drinking water sources,2014,10.36024578463445,Total,,%,,,,Total
Jordan,JO,JOR,400,Proportion of population using non-piped improved drinking water sources,2015,10.79399451210633,Total,,%,,,,Total
Jordan,JO,JOR,400,Proportion of population using non-piped improved drinking water sources,2016,11.2295493284697,Total,,%,,,,Total
Jordan,JO,JOR,400,Proportion of population using non-piped improved drinking water sources,2017,11.66704606541449,Total,,%,,,,Total
Jordan,JO,JOR,400,Proportion of population using non-piped improved drinking water sources,2018,12.10640983020487,Total,,%,,,,Total
Jordan,JO,JOR,400,Proportion of population using non-piped improved drinking water sources,2019,12.54750879068813,Total,,%,,,,Total
Jordan,JO,JOR,400,Proportion of population using non-piped improved drinking water sources,2020,12.99033074295211,Total,,%,,,,Total
Jordan,JO,JOR,400,Proportion of population using non-piped improved drinking water sources,2021,12.97926962381449,Total,,%,,,,Total
Jordan,JO,JOR,400,Proportion of population using non-piped improved drinking water sources,2022,12.96858019880538,Total,,%,,,,Total
Kazakhstan,KZ,KAZ,398,Proportion of population using non-piped improved drinking water sources,2000,29.25388490099402,Total,,%,,,,Total
Kazakhstan,KZ,KAZ,398,Proportion of population using non-piped improved drinking water sources,2001,28.35667968960106,Total,,%,,,,Total
Kazakhstan,KZ,KAZ,398,Proportion of population using non-piped improved drinking water sources,2002,27.4609896379481,Total,,%,,,,Total
Kazakhstan,KZ,KAZ,398,Proportion of population using non-piped improved drinking water sources,2003,26.56681150302008,Total,,%,,,,Total
Kazakhstan,KZ,KAZ,398,Proportion of population using non-piped improved drinking water sources,2004,25.67415163669945,Total,,%,,,,Total
Kazakhstan,KZ,KAZ,398,Proportion of population using non-piped improved drinking water sources,2005,24.78300510090412,Total,,%,,,,Total
Kazakhstan,KZ,KAZ,398,Proportion of population using non-piped improved drinking water sources,2006,23.89337063613914,Total,,%,,,,Total
Kazakhstan,KZ,KAZ,398,Proportion of population using non-piped improved drinking water sources,2007,23.00525249667848,Total,,%,,,,Total
Kazakhstan,KZ,KAZ,398,Proportion of population using non-piped improved drinking water sources,2008,22.11864719946593,Total,,%,,,,Total
Kazakhstan,KZ,KAZ,398,Proportion of population using non-piped improved drinking water sources,2009,21.23355936677018,Total,,%,,,,Total
Kazakhstan,KZ,KAZ,398,Proportion of population using non-piped improved drinking water sources,2010,20.3503399304469,Total,,%,,,,Total
Kazakhstan,KZ,KAZ,398,Proportion of population using non-piped improved drinking water sources,2011,19.46826972928763,Total,,%,,,,Total
Kazakhstan,KZ,KAZ,398,Proportion of population using non-piped improved drinking water sources,2012,18.58771407446608,Total,,%,,,,Total
Kazakhstan,KZ,KAZ,398,Proportion of population using non-piped improved drinking water sources,2013,17.66286075454838,Total,,%,,,,Total
Kazakhstan,KZ,KAZ,398,Proportion of population using non-piped improved drinking water sources,2014,16.64243374320926,Total,,%,,,,Total
Kazakhstan,KZ,KAZ,398,Proportion of population using non-piped improved drinking water sources,2015,15.62282710552036,Total,,%,,,,Total
Kazakhstan,KZ,KAZ,398,Proportion of population using non-piped improved drinking water sources,2016,14.60437054316034,Total,,%,,,,Total
Kazakhstan,KZ,KAZ,398,Proportion of population using non-piped improved drinking water sources,2017,13.58735582263318,Total,,%,,,,Total
